"","...1","X1","X2","X3","X4","values","ind"
"480",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,3,"Kentucky"
"481",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,21.3333333333333,"Kentucky"
"482",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,1,"Kentucky"
"483",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,3,"Kentucky"
"484",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,5,"Kentucky"
"485",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,1.33333333333333,"Kentucky"
"486",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,13.6666666666667,"Kentucky"
"487",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-7,"Kentucky"
"488",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,-1.66666666666667,"Kentucky"
"489",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,2.33333333333333,"Kentucky"
"490",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-4.33333333333333,"Kentucky"
"491",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,4.33333333333333,"Kentucky"
"492",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,-1,"Kentucky"
"493",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-1,"Kentucky"
"494",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,-2,"Louisiana"
"495",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,-1.33333333333333,"Louisiana"
"496",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,-3,"Louisiana"
"497",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,-7,"Louisiana"
"498",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,-2,"Louisiana"
"499",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,-7.66666666666667,"Louisiana"
"500",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,20.3333333333333,"Louisiana"
"501",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,-2,"Louisiana"
"502",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,9,"Louisiana"
"503",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-8.66666666666667,"Louisiana"
"504",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,-1.33333333333333,"Louisiana"
"505",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,4.33333333333333,"Louisiana"
"506",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,7.66666666666667,"Louisiana"
"507",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,0,"Louisiana"
"508",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,8.33333333333333,"Louisiana"
"509",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,-3.66666666666667,"Louisiana"
"510",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,27.3333333333333,"Louisiana"
"511",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,-6,"Louisiana"
"512",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,-6,"Louisiana"
"513",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,-3.66666666666667,"Louisiana"
"514",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,-5,"Louisiana"
"515",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,10,"Louisiana"
"516",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-5.66666666666667,"Louisiana"
"517",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,-7.33333333333333,"Louisiana"
"518",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,-7,"Louisiana"
"519",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-6,"Louisiana"
"520",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,9.33333333333333,"Louisiana"
"521",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,-7.33333333333333,"Louisiana"
"522",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-7.66666666666667,"Louisiana"
"523",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,14.3333333333333,"Maine"
"524",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,12.6666666666667,"Maine"
"525",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,14.6666666666667,"Maine"
"526",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,11.3333333333333,"Maine"
"527",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,12,"Maine"
"528",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,9.66666666666667,"Maine"
"529",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,23,"Maine"
"530",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,21.3333333333333,"Maine"
"531",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,5.33333333333333,"Maine"
"532",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-16.6666666666667,"Maine"
"533",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,17.6666666666667,"Maine"
"534",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,-1.66666666666667,"Maine"
"535",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,6.66666666666667,"Maine"
"536",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,14,"Maine"
"537",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,1,"Maine"
"538",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,11.3333333333333,"Maine"
"539",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,21.3333333333333,"Maine"
"540",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,11.3333333333333,"Maine"
"541",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,9.66666666666667,"Maine"
"542",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,14.3333333333333,"Maine"
"543",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,10.3333333333333,"Maine"
"544",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,6.66666666666667,"Maine"
"545",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-13,"Maine"
"546",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,7,"Maine"
"547",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,11,"Maine"
"548",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-10.3333333333333,"Maine"
"549",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,3.66666666666667,"Maine"
"550",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,7.33333333333333,"Maine"
"551",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-1,"Maine"
"552",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,-6.33333333333333,"Maryland"
"553",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,-4.33333333333333,"Maryland"
"554",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,-5.33333333333333,"Maryland"
"555",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,-7,"Maryland"
"556",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,-6,"Maryland"
"557",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,-8.66666666666667,"Maryland"
"558",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,9.66666666666667,"Maryland"
"559",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,-5,"Maryland"
"560",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,3.66666666666667,"Maryland"
"561",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-19,"Maryland"
"562",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,-1.66666666666667,"Maryland"
"563",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,0,"Maryland"
"564",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,-4,"Maryland"
"565",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,-4.66666666666667,"Maryland"
"566",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,1.33333333333333,"Maryland"
"567",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,-8.33333333333333,"Maryland"
"568",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,16.3333333333333,"Maryland"
"569",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,-6.66666666666667,"Maryland"
"570",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,-5.33333333333333,"Maryland"
"571",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,-6,"Maryland"
"572",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,-9.66666666666667,"Maryland"
"573",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,5,"Maryland"
"574",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-21.3333333333333,"Maryland"
"575",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,-8.33333333333333,"Maryland"
"576",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,-5.66666666666667,"Maryland"
"577",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-18.6666666666667,"Maryland"
"578",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,2,"Maryland"
"579",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,-7,"Maryland"
"580",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-9.66666666666667,"Maryland"
"581",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,-7,"Massachusetts"
"582",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,-8.66666666666667,"Massachusetts"
"583",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,-6.33333333333333,"Massachusetts"
"584",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,-9.66666666666667,"Massachusetts"
"585",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,-7.33333333333333,"Massachusetts"
"586",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,-10,"Massachusetts"
"587",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,12.3333333333333,"Massachusetts"
"588",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,-8.33333333333333,"Massachusetts"
"589",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,3,"Massachusetts"
"590",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-24.6666666666667,"Massachusetts"
"591",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,-6,"Massachusetts"
"592",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,-3.33333333333333,"Massachusetts"
"593",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,-7.66666666666667,"Massachusetts"
"594",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,-3.33333333333333,"Massachusetts"
"595",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,-2.33333333333333,"Massachusetts"
"596",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,-5.66666666666667,"Massachusetts"
"597",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,26,"Massachusetts"
"598",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,-6.66666666666667,"Massachusetts"
"599",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,-8.33333333333333,"Massachusetts"
"600",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,-9.66666666666667,"Massachusetts"
"601",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,-5.66666666666667,"Massachusetts"
"602",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,5.33333333333333,"Massachusetts"
"603",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-27,"Massachusetts"
"604",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,-8,"Massachusetts"
"605",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,-9,"Massachusetts"
"606",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-20.6666666666667,"Massachusetts"
"607",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,-0.333333333333333,"Massachusetts"
"608",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,-8.33333333333333,"Massachusetts"
"609",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-11.6666666666667,"Massachusetts"
"610",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,-1.33333333333333,"Michigan"
"611",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,4.33333333333333,"Michigan"
"612",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,0.333333333333333,"Michigan"
"613",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,-2,"Michigan"
"614",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,-2.66666666666667,"Michigan"
"615",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,0.666666666666667,"Michigan"
"616",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,15.6666666666667,"Michigan"
"617",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,1.33333333333333,"Michigan"
"618",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,6.66666666666667,"Michigan"
"619",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-22.3333333333333,"Michigan"
"620",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,2.66666666666667,"Michigan"
"621",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,-0.666666666666667,"Michigan"
"622",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,3.66666666666667,"Michigan"
"623",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,2.66666666666667,"Michigan"
"624",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,1.66666666666667,"Michigan"
"625",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,-2.33333333333333,"Michigan"
"626",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,23.3333333333333,"Michigan"
"627",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,-2.33333333333333,"Michigan"
"628",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,-2.33333333333333,"Michigan"
"629",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,2.33333333333333,"Michigan"
"630",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,-3.33333333333333,"Michigan"
"631",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,5.33333333333333,"Michigan"
"632",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-21.3333333333333,"Michigan"
"633",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,-3,"Michigan"
"634",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,-1,"Michigan"
"635",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-19.6666666666667,"Michigan"
"636",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,3.33333333333333,"Michigan"
"637",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,-2,"Michigan"
"638",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-8.33333333333333,"Michigan"
"639",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,-3.66666666666667,"Minnesota"
"640",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,6,"Minnesota"
"641",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,-0.666666666666667,"Minnesota"
"642",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,-3,"Minnesota"
"643",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,-4.33333333333333,"Minnesota"
"644",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,0,"Minnesota"
"645",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,18,"Minnesota"
"646",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,-0.333333333333333,"Minnesota"
"647",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,7,"Minnesota"
"648",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-12.3333333333333,"Minnesota"
"649",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,0.333333333333333,"Minnesota"
"650",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,2,"Minnesota"
"651",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,8.33333333333333,"Minnesota"
"652",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,1.66666666666667,"Minnesota"
"653",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,5.33333333333333,"Minnesota"
"654",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,-3,"Minnesota"
"655",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,16.3333333333333,"Minnesota"
"656",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,-3.66666666666667,"Minnesota"
"657",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,-1.66666666666667,"Minnesota"
"658",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,3.66666666666667,"Minnesota"
"659",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,-4.33333333333333,"Minnesota"
"660",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,4.33333333333333,"Minnesota"
"661",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-8.66666666666667,"Minnesota"
"662",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,-4.33333333333333,"Minnesota"
"663",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,-2.33333333333333,"Minnesota"
"664",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-14.6666666666667,"Minnesota"
"665",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,5.33333333333333,"Minnesota"
"666",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,-4,"Minnesota"
"667",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-9,"Minnesota"
"668",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,-0.333333333333333,"Mississippi"
"669",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,4.66666666666667,"Mississippi"
"670",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,-5,"Mississippi"
"671",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,-5.33333333333333,"Mississippi"
"672",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,-4.66666666666667,"Mississippi"
"673",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,-6.66666666666667,"Mississippi"
"674",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,21,"Mississippi"
"675",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,-0.666666666666667,"Mississippi"
"676",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,11.6666666666667,"Mississippi"
"677",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-5.33333333333333,"Mississippi"
"678",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,0.333333333333333,"Mississippi"
"679",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,0.333333333333333,"Mississippi"
"680",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,10.6666666666667,"Mississippi"
"681",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,0,"Mississippi"
"682",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,2.33333333333333,"Mississippi"
"683",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,-2,"Mississippi"
"684",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,22,"Mississippi"
"685",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,-3,"Mississippi"
"686",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,-6.66666666666667,"Mississippi"
"687",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,2,"Mississippi"
"688",25,1.00107621919579e-05,0.999969967713425,1.00107621914467e-05,1.00107621914797e-05,-5.66666666666667,"Mississippi"
"689",26,0.999951420925168,1.61930249432856e-05,1.61930249444252e-05,1.61930249444672e-05,10,"Mississippi"
"690",27,0.967496767840521,8.78146254170857e-06,8.78146254196521e-06,0.0324856692343954,-3.66666666666667,"Mississippi"
"691",28,1.18018005054346e-05,1.18018005056388e-05,0.999964594598484,1.18018005054907e-05,-10,"Mississippi"
"692",29,0.0121789386242597,1.13669273409449e-05,1.13669273412877e-05,0.987798327521058,-5.66666666666667,"Mississippi"
"693",30,0.99995171908955,1.60936368156288e-05,1.60936368159625e-05,1.60936368179119e-05,-2,"Mississippi"
"694",31,3.10881153802314e-05,3.10881153797464e-05,0.00720037455095151,0.992737449218289,2.33333333333333,"Mississippi"
"695",32,6.0379052202756e-05,6.03790522030338e-05,0.999818862843391,6.03790522028769e-05,-7.66666666666667,"Mississippi"
"696",33,0.137159418430923,0.499638704383679,0.363102027920436,9.98492649622928e-05,-8.66666666666667,"Mississippi"
"697",5,1.35676489422026e-05,0.596372101084521,0.403600763617594,1.35676489421733e-05,1,"Missouri"
"698",6,0.358252221842961,0.641731086361225,8.34589790652777e-06,8.34589790712513e-06,8.33333333333333,"Missouri"
"699",7,1.11257727131849e-05,0.999966622681862,1.11257727131011e-05,1.11257727121837e-05,2,"Missouri"
"700",8,9.79267133996194e-06,9.79267134000408e-06,9.79267134058875e-06,0.999970621985979,1,"Missouri"
"701",9,8.68691115164733e-06,0.999973939266546,8.68691115076786e-06,8.68691115121297e-06,0,"Missouri"
"702",10,7.73644254098029e-06,0.999976790672377,7.73644254071535e-06,7.7364425410632e-06,1.33333333333333,"Missouri"
"703",11,9.26499394310399e-06,9.26499394376781e-06,0.99997220501817,9.26499394329821e-06,21.6666666666667,"Missouri"
"704",12,1.02122038988947e-05,0.310187309346812,1.02122038993962e-05,0.68979226624539,2.33333333333333,"Missouri"
"705",13,3.9080952526587e-05,0.739796465185596,0.260125372909351,3.90809525265465e-05,11.6666666666667,"Missouri"
"706",14,7.72884126037977e-06,0.980982641832466,7.72884126060084e-06,0.0190019004850134,-8.66666666666667,"Missouri"
"707",15,1.52290265223691e-05,1.52290265221788e-05,1.52290265220477e-05,0.999954312920433,6.66666666666667,"Missouri"
"708",16,9.62492325806851e-06,9.62492325714251e-06,9.62492325789174e-06,0.999971125230227,2.66666666666667,"Missouri"
"709",17,0.242313945930612,2.09609909186256e-05,0.757644132087551,2.0960990917917e-05,9.33333333333333,"Missouri"
"710",18,0.304999218929033,0.694975397054747,1.26920081102749e-05,1.26920081099343e-05,4.33333333333333,"Missouri"
"711",19,0.37948761365794,0.620492255939812,1.00652011242252e-05,1.00652011243111e-05,5.33333333333333,"Missouri"
"712",20,0.869849417060889,1.20273592351456e-05,1.20273592353772e-05,0.13012652822064,0.666666666666667,"Missouri"
"713",21,1.22331049222784e-05,1.22331049242069e-05,1.22331049237951e-05,0.99996330068523,22,"Missouri"
"714",22,0.999966563567744,1.11454774186288e-05,1.11454774181523e-05,1.11454774186613e-05,0,"Missouri"
"715",23,0.999944082808756,1.86390637483484e-05,1.86390637483516e-05,1.86390637476633e-05,1.66666666666667,"Missouri"
"716",24,0.0418405126613599,0.958134215454977,1.2635941832049e-05,1.26359418314536e-05,4.33333333333333,"Missouri"
